id,dotid,lat,lng,value,info,type,name,label1,label2
387,387,31.49371967,120.4697263,10,体育器材44,ok,点387,3,7
388,388,31.4961525,120.487602,10,体育器材45,ok,点388,3,7
389,389,31.552927,120.3669983,10,体育器材46,ok,点389,3,7
390,390,31.56916133,120.3700117,10,体育器材47,ok,点390,3,7
391,391,31.5621635,120.3268035,10,体育器材48,ok,点391,3,7
392,392,31.54936267,120.4491693,10,体育器材49,ok,点392,3,7
393,393,31.484951,120.374255,10,体育器材50,ok,点393,3,7
394,394,31.55626967,120.391217,10,体育器材51,ok,点394,3,7
395,395,31.558695,120.332678,10,体育器材52,ok,点395,3,7
396,396,31.57106,120.324744,10,体育器材53,ok,点396,3,7
397,397,31.5429724,120.3719368,10,体育器材54,ok,点397,3,7
398,398,31.527336,120.4957573,10,体育器材55,ok,点398,3,7
399,399,31.454953,120.466021,10,体育器材56,ok,点399,3,7
400,400,31.4873465,120.449456,10,体育器材57,ok,点400,3,7
401,401,31.571623,120.404415,10,体育器材58,ok,点401,3,7
402,402,31.56051067,120.347539,10,体育器材59,ok,点402,3,7
403,403,31.4815095,120.444864,10,体育器材60,ok,点403,3,7
404,404,31.532998,120.435916,10,体育器材61,ok,点404,3,7
405,405,31.4909285,120.4840615,10,体育器材62,ok,点405,3,7
406,406,31.5285525,120.497538,10,体育器材63,ok,点406,3,7
407,407,31.535705,120.437032,10,体育器材64,ok,点407,3,7
408,408,31.464398,120.4519015,10,体育器材65,ok,点408,3,7
409,409,31.57683633,120.3264967,10,体育器材66,ok,点409,3,7
410,410,31.5745055,120.317931,10,体育器材67,ok,点410,3,7
411,411,31.566771,120.3358405,10,体育器材68,ok,点411,3,7
412,412,31.54995267,120.3685717,10,体育器材69,ok,点412,3,7
413,413,31.495763,120.45761,10,体育器材70,ok,点413,3,7
414,414,31.5459425,120.3696753,10,体育器材71,ok,点414,3,7
415,415,31.548954,120.432962,10,体育器材72,ok,点415,3,7
416,416,31.56639467,120.3627587,10,体育器材73,ok,点416,3,7
417,417,31.5681055,120.4061245,10,体育器材74,ok,点417,3,7
418,418,31.56469767,120.319887,10,体育器材75,ok,点418,3,7
419,419,31.479285,120.393944,10,体育器材76,ok,点419,3,7
420,420,31.5337515,120.435152,10,体育器材77,ok,点420,3,7
421,421,31.5221465,120.431399,10,体育器材78,ok,点421,3,7
422,422,31.52473867,120.421897,10,体育器材79,ok,点422,3,7
423,423,31.48186575,120.497339,10,体育器材80,ok,点423,3,7
424,424,31.5389145,120.4295005,10,体育器材81,ok,点424,3,7
425,425,31.547663,120.3579433,10,体育器材82,ok,点425,3,7
426,426,31.54011367,120.3520703,10,体育器材83,ok,点426,3,7
427,427,31.553936,120.3722937,10,体育器材84,ok,点427,3,7
428,428,31.5183345,120.3713603,10,体育器材85,ok,点428,3,7
429,429,31.5363585,120.4453253,10,体育器材86,ok,点429,3,7
430,430,31.5334005,120.431711,10,体育器材87,ok,点430,3,7
431,431,31.558872,120.389822,10,体育器材88,ok,点431,3,7
432,432,31.544468,120.4438031,10,体育器材89,ok,点432,3,7
433,433,31.47159767,120.440738,10,体育器材90,ok,点433,3,7
434,434,31.520186,120.462588,10,体育器材91,ok,点434,3,7
435,435,31.566101,120.396948,10,体育器材92,ok,点435,3,7
436,436,31.4943598,120.4841854,10,体育器材93,ok,点436,3,7
437,437,31.497062,120.495547,10,体育器材94,ok,点437,3,7
438,438,31.471467,120.435846,10,体育器材95,ok,点438,3,7
439,439,31.48407125,120.4702588,10,体育器材96,ok,点439,3,7
440,440,31.5689,120.3398853,10,体育器材97,ok,点440,3,7
441,441,31.525059,120.5019932,10,体育器材98,ok,点441,3,7
442,442,31.565224,120.381563,10,体育器材99,ok,点442,3,7
443,443,31.47228633,120.4550493,10,体育器材100,ok,点443,3,7
444,444,31.471349,120.3641897,10,体育器材101,ok,点444,3,7
445,445,31.561914,120.373208,10,体育器材102,ok,点445,3,7
446,446,31.5117135,120.3932365,10,体育器材103,ok,点446,3,7
447,447,31.5212095,120.4470505,10,体育器材104,ok,点447,3,7
448,448,31.579277,120.319766,10,体育器材105,ok,点448,3,7
449,449,31.53860333,120.4415167,10,体育器材106,ok,点449,3,7
450,450,31.46947367,120.439392,10,体育器材107,ok,点450,3,7
451,451,31.556009,120.393386,10,体育器材108,ok,点451,3,7
452,452,31.572266,120.3148307,10,体育器材109,ok,点452,3,7
453,453,31.528361,120.5002845,10,体育器材110,ok,点453,3,7
454,454,31.49196667,120.4883907,10,体育器材111,ok,点454,3,7
455,455,31.562769,120.392455,10,体育器材112,ok,点455,3,7
456,456,31.47910625,120.383044,10,体育器材113,ok,点456,3,7
457,457,31.5787892,120.3152616,10,体育器材114,ok,点457,3,7
458,458,31.458706,120.444005,10,体育器材115,ok,点458,3,7
459,459,31.53012325,120.3820998,10,体育器材116,ok,点459,3,7
460,460,31.54214567,120.41715,10,体育器材117,ok,点460,3,7
461,461,31.54639,120.393301,10,体育器材118,ok,点461,3,7
462,462,31.571842,120.409093,10,体育器材119,ok,点462,3,7
463,463,31.5719448,120.381816,10,体育器材120,ok,点463,3,7
464,464,31.5622395,120.38954,10,体育器材121,ok,点464,3,7
465,465,31.5220545,120.434083,10,体育器材122,ok,点465,3,7
466,466,31.558679,120.349698,10,体育器材123,ok,点466,3,7
467,467,31.535463,120.4400327,10,体育器材124,ok,点467,3,7
468,468,31.4768745,120.394567,10,体育器材125,ok,点468,3,7
469,469,31.5179325,120.393,10,体育器材126,ok,点469,3,7
470,470,31.4957085,120.4938085,10,体育器材127,ok,点470,3,7
471,471,31.5536875,120.343497,10,体育器材128,ok,点471,3,7
472,472,31.50079,120.392421,10,体育器材129,ok,点472,3,7
473,473,31.546095,120.4286133,10,体育器材130,ok,点473,3,7
474,474,31.570585,120.331009,10,体育器材131,ok,点474,3,7
475,475,31.537461,120.432998,10,体育器材132,ok,点475,3,7
476,476,31.539013,120.437835,10,体育器材133,ok,点476,3,7
477,477,31.538783,120.343476,10,体育器材134,ok,点477,3,7
478,478,31.576343,120.313693,10,体育器材135,ok,点478,3,7
479,479,31.58073867,120.4055597,10,体育器材136,ok,点479,3,7
480,480,31.5513376,120.3639524,10,体育器材137,ok,点480,3,7
481,481,31.562774,120.405874,10,体育器材138,ok,点481,3,7
482,482,31.5544555,120.352423,10,体育器材139,ok,点482,3,7
483,483,31.571075,120.3462435,10,体育器材140,ok,点483,3,7
484,484,31.5430546,120.433569,10,体育器材141,ok,点484,3,7
485,485,31.55447267,120.3848317,10,体育器材142,ok,点485,3,7
486,486,31.480324,120.4514245,10,体育器材143,ok,点486,3,7
487,487,31.5680585,120.3737095,10,体育器材144,ok,点487,3,7
488,488,31.51453867,120.4976397,10,体育器材145,ok,点488,3,7
489,489,31.5047884,120.4323368,10,体育器材146,ok,点489,3,7
490,490,31.5671185,120.342874,10,体育器材147,ok,点490,3,7
491,491,31.563396,120.355492,10,体育器材148,ok,点491,3,7
492,492,31.55668675,120.368574,10,体育器材149,ok,点492,3,7
493,493,31.4753678,120.4479964,10,体育器材150,ok,点493,3,7
494,494,31.574168,120.329078,10,体育器材151,ok,点494,3,7
495,495,31.5227928,120.4313804,15,健身会所1,ok,点495,3,7
496,496,31.57034508,120.3364098,15,健身会所2,ok,点496,3,7
497,497,31.54259686,120.3730489,15,健身会所3,ok,点497,3,7
498,498,31.563396,120.355492,15,健身会所4,ok,点498,3,7
499,499,31.55586333,120.3515147,15,健身会所5,ok,点499,3,7
500,500,31.53878957,120.4393581,15,健身会所6,ok,点500,3,7
501,501,31.5468368,120.375439,15,健身会所7,ok,点501,3,7
502,502,31.48316983,120.448374,15,健身会所8,ok,点502,3,7
503,503,31.5354685,120.42964,15,健身会所9,ok,点503,3,7
504,504,31.49444986,120.4909349,15,健身会所10,ok,点504,3,7
505,505,31.5480515,120.3721077,15,健身会所11,ok,点505,3,7
506,506,31.5278226,120.4964696,15,健身会所12,ok,点506,3,7
507,507,31.47228633,120.4550493,15,健身会所13,ok,点507,3,7
508,508,31.470654,120.4354043,15,健身会所14,ok,点508,3,7
509,509,31.5677256,120.370478,15,健身会所15,ok,点509,3,7
510,510,31.565076,120.4023248,15,健身会所16,ok,点510,3,7
511,511,31.5459425,120.3696753,15,健身会所17,ok,点511,3,7
512,512,31.494537,120.4648798,15,健身会所18,ok,点512,3,7
513,513,31.5490585,120.3568885,15,健身会所19,ok,点513,3,7
514,514,31.58005,120.4043295,15,健身会所20,ok,点514,3,7
515,515,31.57566143,120.3294524,15,健身会所21,ok,点515,3,7
516,516,31.512871,120.411197,15,健身会所22,ok,点516,3,7
517,517,31.5618925,120.392688,15,健身会所23,ok,点517,3,7
518,518,31.553557,120.370364,15,健身会所24,ok,点518,3,7
519,519,31.5699265,120.3242933,15,健身会所25,ok,点519,3,7
520,520,31.51236386,120.3959983,15,健身会所26,ok,点520,3,7
521,521,31.5480005,120.3477455,15,健身会所27,ok,点521,3,7
522,522,31.53012325,120.3820998,15,健身会所28,ok,点522,3,7
523,523,31.565641,120.391958,15,健身会所29,ok,点523,3,7
524,524,31.57803133,120.3137897,15,健身会所30,ok,点524,3,7
525,525,31.5499595,120.3644905,15,健身会所31,ok,点525,3,7
526,526,31.54639913,120.4387725,15,健身会所32,ok,点526,3,7
527,527,31.5460686,120.419072,15,健身会所33,ok,点527,3,7
528,528,31.55685,120.3618,15,健身会所34,ok,点528,3,7
529,529,31.57392129,120.375006,15,健身会所35,ok,点529,3,7
530,530,31.50532133,120.3888377,15,健身会所36,ok,点530,3,7
531,531,31.47844388,120.4545086,15,健身会所37,ok,点531,3,7
532,532,31.54995267,120.3685717,15,健身会所38,ok,点532,3,7
533,533,31.52086833,120.4522297,15,健身会所39,ok,点533,3,7
534,534,31.5622395,120.38954,15,健身会所40,ok,点534,3,7
535,535,31.50380867,120.4326157,15,健身会所41,ok,点535,3,7
536,536,31.52388267,120.4998267,15,健身会所42,ok,点536,3,7
537,537,31.5637835,120.31836,15,健身会所43,ok,点537,3,7
538,538,31.54652863,120.4464999,15,健身会所44,ok,点538,3,7
539,539,31.4832295,120.4716425,15,健身会所45,ok,点539,3,7
540,540,31.5788985,120.407913,15,健身会所46,ok,点540,3,7
541,541,31.54602611,120.431279,15,健身会所47,ok,点541,3,7
542,542,31.464398,120.4519015,15,健身会所48,ok,点542,3,7
543,543,31.54696525,120.3584708,15,健身会所49,ok,点543,3,7
544,544,31.5728115,120.3165222,15,健身会所50,ok,点544,3,7
545,545,31.54204317,120.3539088,15,健身会所51,ok,点545,3,7
546,546,31.53974,120.349755,15,健身会所52,ok,点546,3,7
547,547,31.54236867,120.38154,15,健身会所53,ok,点547,3,7
548,548,31.53414443,120.4368061,15,健身会所54,ok,点548,3,7
549,549,31.52025125,120.50638,15,健身会所55,ok,点549,3,7
550,550,31.5663755,120.3969695,15,健身会所56,ok,点550,3,7
551,551,31.561074,120.3331742,15,健身会所57,ok,点551,3,7
552,552,31.5392654,120.416142,15,健身会所58,ok,点552,3,7
553,553,31.48843833,120.4976787,15,健身会所59,ok,点553,3,7
554,554,31.52960433,120.5021157,15,健身会所60,ok,点554,3,7
555,555,31.55946825,120.3886478,15,健身会所61,ok,点555,3,7
556,556,31.51574,120.4981975,15,健身会所62,ok,点556,3,7
557,557,31.553303,120.370426,15,健身会所63,ok,点557,3,7
558,558,31.564639,120.37931,15,健身会所64,ok,点558,3,7
559,559,31.56923486,120.4067324,15,健身会所65,ok,点559,3,7
560,560,31.552927,120.3669983,15,健身会所66,ok,点560,3,7
561,561,31.4931048,120.4844169,15,健身会所67,ok,点561,3,7
562,562,31.56418858,120.3454674,15,健身会所68,ok,点562,3,7
563,563,31.48186575,120.497339,15,健身会所69,ok,点563,3,7
564,564,31.5765332,120.3221692,15,健身会所70,ok,点564,3,7
565,565,31.55447267,120.3848317,15,健身会所71,ok,点565,3,7
566,566,31.5255546,120.5030176,15,健身会所72,ok,点566,3,7
567,567,31.4756285,120.4483261,15,健身会所73,ok,点567,3,7
568,568,31.4767898,120.3682158,15,健身会所74,ok,点568,3,7
569,569,31.454953,120.466021,15,健身会所75,ok,点569,3,7
570,570,31.5363585,120.4453253,15,健身会所76,ok,点570,3,7
571,571,31.484913,120.468875,15,健身会所77,ok,点571,3,7
572,572,31.561914,120.373208,15,健身会所78,ok,点572,3,7
573,573,31.5562045,120.3917593,15,健身会所79,ok,点573,3,7
574,574,31.47724873,120.3876932,15,健身会所80,ok,点574,3,7
575,575,31.572263,120.383451,15,健身会所81,ok,点575,3,7
576,576,31.458706,120.444005,15,健身会所82,ok,点576,3,7
577,577,31.51965133,120.3679233,15,健身会所83,ok,点577,3,7
578,578,31.5600258,120.3263098,15,健身会所84,ok,点578,3,7
579,579,31.5790485,120.3169118,15,健身会所85,ok,点579,3,7
580,580,31.54639,120.393301,15,健身会所86,ok,点580,3,7
581,581,31.52862267,120.5053123,15,健身会所87,ok,点581,3,7
582,582,31.471783,120.4403234,15,健身会所88,ok,点582,3,7
583,583,31.554948,120.376091,15,健身会所89,ok,点583,3,7
584,584,31.568576,120.3821137,15,健身会所90,ok,点584,3,7
585,585,31.55668675,120.368574,15,健身会所91,ok,点585,3,7
586,586,31.5536875,120.343497,15,健身会所92,ok,点586,3,7
587,587,31.5658735,120.3637743,15,健身会所93,ok,点587,3,7
588,588,31.5675825,120.387335,15,健身会所94,ok,点588,3,7
589,589,31.48988556,120.4672704,20,室外场馆1,ok,点589,3,7
590,590,31.564815,120.3581096,20,室外场馆2,ok,点590,3,7
591,591,31.47799912,120.4511005,20,室外场馆3,ok,点591,3,7
592,592,31.52542229,120.5020873,20,室外场馆4,ok,点592,3,7
593,593,31.5291135,120.503714,20,室外场馆5,ok,点593,3,7
594,594,31.54773282,120.4342073,20,室外场馆6,ok,点594,3,7
595,595,31.477134,120.3828239,20,室外场馆7,ok,点595,3,7
596,596,31.56219785,120.326631,20,室外场馆8,ok,点596,3,7
597,597,31.5757361,120.3183512,20,室外场馆9,ok,点597,3,7
598,598,31.57341987,120.3324775,20,室外场馆10,ok,点598,3,7
599,599,31.55299514,120.348147,20,室外场馆11,ok,点599,3,7
600,600,31.54158091,120.4180445,20,室外场馆12,ok,点600,3,7
601,601,31.54099627,120.3520207,20,室外场馆13,ok,点601,3,7
602,602,31.56482571,120.3434478,20,室外场馆14,ok,点602,3,7
603,603,31.5136995,120.4357629,20,室外场馆15,ok,点603,3,7
604,604,31.54844967,120.3590267,20,室外场馆16,ok,点604,3,7
605,605,31.56444231,120.3907598,20,室外场馆17,ok,点605,3,7
606,606,31.50750875,120.3969863,20,室外场馆18,ok,点606,3,7
607,607,31.523478,120.3719716,20,室外场馆19,ok,点607,3,7
608,608,31.5224612,120.3879964,20,室外场馆20,ok,点608,3,7
609,609,31.472119,120.4418787,20,室外场馆21,ok,点609,3,7
610,610,31.5586785,120.358453,20,室外场馆22,ok,点610,3,7
611,611,31.54043371,120.4314961,20,室外场馆23,ok,点611,3,7
612,612,31.49104063,120.4901294,20,室外场馆24,ok,点612,3,7
613,613,31.5542416,120.3920676,20,室外场馆25,ok,点613,3,7
614,614,31.55184389,120.3681784,20,室外场馆26,ok,点614,3,7
615,615,31.53458113,120.4370724,20,室外场馆27,ok,点615,3,7
616,616,31.56515255,120.3701473,20,室外场馆28,ok,点616,3,7
617,617,31.47081883,120.4370137,20,室外场馆29,ok,点617,3,7
618,618,31.54687633,120.35686,20,室外场馆30,ok,点618,3,7
619,619,31.4594816,120.45597,20,室外场馆31,ok,点619,3,7
620,620,31.55732729,120.3870123,20,室外场馆32,ok,点620,3,7
621,621,31.57221108,120.3778149,20,室外场馆33,ok,点621,3,7
622,622,31.54399247,120.4446392,20,室外场馆34,ok,点622,3,7
623,623,31.5278226,120.4964696,20,室外场馆35,ok,点623,3,7
624,624,31.51838111,120.5020297,20,室外场馆36,ok,点624,3,7
625,625,31.57049506,120.4052023,20,室外场馆37,ok,点625,3,7
626,626,31.54502509,120.3741281,20,室外场馆38,ok,点626,3,7
627,627,31.49104063,120.4901294,25,公园步道1,ok,点627,3,7
628,628,31.56734107,120.4037636,25,公园步道2,ok,点628,3,7
629,629,31.477134,120.3828239,25,公园步道3,ok,点629,3,7
630,630,31.56954515,120.3752897,25,公园步道4,ok,点630,3,7
631,631,31.56820419,120.3312857,25,公园步道5,ok,点631,3,7
632,632,31.52025125,120.50638,25,公园步道6,ok,点632,3,7
633,633,31.54681931,120.4347475,25,公园步道7,ok,点633,3,7
634,634,31.4594816,120.45597,25,公园步道8,ok,点634,3,7
635,635,31.5626612,120.3451878,25,公园步道9,ok,点635,3,7
636,636,31.51965133,120.3679233,25,公园步道10,ok,点636,3,7
637,637,31.54270131,120.444959,25,公园步道11,ok,点637,3,7
638,638,31.510029,120.3948692,25,公园步道12,ok,点638,3,7
639,639,31.50582657,120.4304326,25,公园步道13,ok,点639,3,7
640,640,31.55299344,120.3676472,25,公园步道14,ok,点640,3,7
641,641,31.5260568,120.4985014,25,公园步道15,ok,点641,3,7
642,642,31.535914,120.3839206,25,公园步道16,ok,点642,3,7
643,643,31.54216025,120.4186629,25,公园步道17,ok,点643,3,7
644,644,31.54552313,120.3729896,25,公园步道18,ok,点644,3,7
645,645,31.5443011,120.3534534,25,公园步道19,ok,点645,3,7
646,646,31.47151892,120.4396333,25,公园步道20,ok,点646,3,7
647,647,31.564655,120.360709,25,公园步道21,ok,点647,3,7
648,648,31.52207113,120.4391989,25,公园步道22,ok,点648,3,7
649,649,31.57470722,120.3187167,25,公园步道23,ok,点649,3,7
650,650,31.52807189,120.5037984,25,公园步道24,ok,点650,3,7
651,651,31.47799912,120.4511005,25,公园步道25,ok,点651,3,7
652,652,31.57947425,120.4061213,25,公园步道26,ok,点652,3,7
653,653,31.51574,120.4981975,25,公园步道27,ok,点653,3,7
654,654,31.53640639,120.4353908,25,公园步道28,ok,点654,3,7
655,655,31.56050491,120.3891846,25,公园步道29,ok,点655,3,7
656,656,31.48988556,120.4672704,25,公园步道30,ok,点656,3,7
657,657,31.52086833,120.4522297,30,室内场馆1,ok,点657,3,7
658,658,31.5605499,120.329742,30,室内场馆2,ok,点658,3,7
659,659,31.53615929,120.4399542,30,室内场馆3,ok,点659,3,7
660,660,31.56921583,120.3847815,30,室内场馆4,ok,点660,3,7
661,661,31.57344663,120.3755333,30,室内场馆5,ok,点661,3,7
662,662,31.55362322,120.3569634,30,室内场馆6,ok,点662,3,7
663,663,31.54601036,120.4449242,30,室内场馆7,ok,点663,3,7
664,664,31.57238958,120.3331317,30,室内场馆8,ok,点664,3,7
665,665,31.5742963,120.3185515,30,室内场馆9,ok,点665,3,7
666,666,31.5636776,120.3921391,30,室内场馆10,ok,点666,3,7
667,667,31.47444113,120.4485088,30,室内场馆11,ok,点667,3,7
668,668,31.52434,120.5013893,30,室内场馆12,ok,点668,3,7
669,669,31.56297972,120.3461267,30,室内场馆13,ok,点669,3,7
670,670,31.50280829,120.4359594,30,室内场馆14,ok,点670,3,7
671,671,31.4767898,120.3682158,30,室内场馆15,ok,点671,3,7
672,672,31.566171,120.3669979,30,室内场馆16,ok,点672,3,7
673,673,31.54773282,120.4342073,30,室内场馆17,ok,点673,3,7
674,674,31.54327857,120.3754189,30,室内场馆18,ok,点674,3,7
675,675,31.55111855,120.3687371,30,室内场馆19,ok,点675,3,7
676,676,31.52323114,120.4280936,30,室内场馆20,ok,点676,3,7
677,677,31.47724873,120.3876932,30,室内场馆21,ok,点677,3,7
678,678,31.57947425,120.4061213,30,室内场馆22,ok,点678,3,7
679,679,31.567502,120.4048959,30,室内场馆23,ok,点679,3,7
680,680,31.5426004,120.3522085,30,室内场馆24,ok,点680,3,7
681,681,31.55604158,120.3891187,30,室内场馆25,ok,点681,3,7
682,682,31.51406719,120.3882421,30,室内场馆26,ok,点682,3,7
683,683,31.5633552,120.374327,30,室内场馆27,ok,点683,3,7
684,684,31.53887078,120.4315439,30,室内场馆28,ok,点684,3,7
685,685,31.49040061,120.4855909,30,室内场馆29,ok,点685,3,7
686,686,31.542667,120.417607,30,室内场馆30,ok,点686,3,7
